year,threshold,area_ha,study_area_ha,coverage_pct,delta_ha,growth_rate_pct
2016,0.5,10.27692,4529.848319999999,0.2268711725870768,0.0,0.0
2019,0.5,160.46028,4529.848319999999,3.542288144429525,150.18336000000002,1461.3654674746908
2022,0.5,574.8585479999999,4529.848319999999,12.69045909245809,414.3982679999999,258.255979610655
2016,0.7,8.285148,4529.848319999999,0.18290122350056967,0.0,0.0
2019,0.7,155.832876,4529.848319999999,3.4401345252990727,147.547728,1780.870154642983
2022,0.7,559.071324,4529.848319999999,12.341943581899008,403.238448,258.7633998361167
2016,0.9,4.7096279999999995,4529.848319999999,0.10396877924601236,0.0,0.0
2019,0.9,145.244304,4529.848319999999,3.2063833872477217,140.534676,2983.986760737791
2022,0.9,524.360412,4529.848319999999,11.575672626495361,379.116108,261.0196045966801
