filename,iou,dice
tile_04_15_mask.png,1.0,1.0
tile_04_16_mask.png,1.0,1.0
tile_04_17_mask.png,0.8892772263385992,0.9413941098120467
tile_04_18_mask.png,0.9302982682541004,0.963890693530517
tile_04_19_mask.png,0.9590192971007737,0.979081011116187
tile_04_20_mask.png,0.0,0.0
tile_04_21_mask.png,1.0,1.0
tile_04_22_mask.png,1.0,1.0
tile_04_23_mask.png,1.0,1.0
tile_05_00_mask.png,0.0,0.0
tile_05_01_mask.png,1.0,1.0
tile_05_02_mask.png,1.0,1.0
tile_05_03_mask.png,1.0,1.0
tile_05_04_mask.png,1.0,1.0
tile_05_05_mask.png,1.0,1.0
tile_05_06_mask.png,0.0,0.0
tile_05_07_mask.png,0.9158059600406366,0.9560529397467907
tile_05_08_mask.png,0.9759550126042272,0.9878312070657508
tile_05_09_mask.png,0.9784913146815601,0.9891287441300183
tile_05_10_mask.png,0.9527164144488897,0.9757857386760099
tile_05_11_mask.png,0.9831202274452598,0.9914882757378329
tile_05_12_mask.png,0.9755354686578895,0.9876162530462028
tile_05_13_mask.png,1.0,1.0
tile_05_14_mask.png,1.0,1.0
tile_05_15_mask.png,1.0,1.0
tile_05_16_mask.png,1.0,1.0
tile_05_17_mask.png,1.0,1.0
tile_05_18_mask.png,0.30473495566874176,0.4671216239662252
tile_05_19_mask.png,0.0,0.0
tile_05_20_mask.png,1.0,1.0
tile_05_21_mask.png,1.0,1.0
tile_05_22_mask.png,1.0,1.0
tile_05_23_mask.png,1.0,1.0
tile_06_00_mask.png,0.0,0.0
tile_06_01_mask.png,0.0,0.0
tile_06_02_mask.png,1.0,1.0
tile_06_03_mask.png,1.0,1.0
tile_06_04_mask.png,1.0,1.0
tile_06_05_mask.png,1.0,1.0
tile_06_06_mask.png,1.0,1.0
tile_06_07_mask.png,1.0,1.0
tile_06_08_mask.png,0.9682566918325326,0.9838723738122221
tile_06_09_mask.png,0.9837041592128801,0.9917851456269638
tile_06_10_mask.png,0.9870424548688453,0.993478979223919
tile_06_11_mask.png,0.9855057705363204,0.9926999811943309
tile_06_12_mask.png,0.9893111937299035,0.9946268807495848
tile_06_13_mask.png,1.0,1.0
tile_06_14_mask.png,1.0,1.0
tile_06_15_mask.png,1.0,1.0
tile_06_16_mask.png,1.0,1.0
tile_06_17_mask.png,1.0,1.0
tile_06_18_mask.png,1.0,1.0
tile_06_19_mask.png,1.0,1.0
tile_06_20_mask.png,1.0,1.0
tile_06_21_mask.png,1.0,1.0
tile_06_22_mask.png,1.0,1.0
tile_06_23_mask.png,1.0,1.0
tile_07_00_mask.png,1.0,1.0
tile_07_01_mask.png,1.0,1.0
tile_07_02_mask.png,1.0,1.0
tile_07_03_mask.png,1.0,1.0
tile_07_04_mask.png,1.0,1.0
tile_07_05_mask.png,1.0,1.0
tile_07_06_mask.png,0.9034474297632192,0.9492748952626491
tile_07_07_mask.png,0.6556007172743574,0.7919792621903229
tile_07_08_mask.png,1.0,1.0
tile_07_09_mask.png,1.0,1.0
tile_07_10_mask.png,0.9689224425444182,0.9842159565130353
tile_07_11_mask.png,0.9751328241938492,0.9874098716291142
tile_07_12_mask.png,0.9812532468695699,0.990537931907468
tile_07_13_mask.png,1.0,1.0
tile_07_14_mask.png,1.0,1.0
tile_07_15_mask.png,1.0,1.0
tile_07_16_mask.png,1.0,1.0
tile_07_17_mask.png,1.0,1.0
tile_07_18_mask.png,0.0,0.0
tile_07_19_mask.png,0.9312005583992554,0.9643747816343987
tile_07_20_mask.png,0.9610392197882112,0.9801325848975134
tile_07_21_mask.png,0.964107698909587,0.9817258996997266
tile_07_22_mask.png,0.9715121783285997,0.9855502684768848
tile_07_23_mask.png,1.0,1.0
tile_08_00_mask.png,1.0,1.0
tile_08_01_mask.png,1.0,1.0
tile_08_02_mask.png,1.0,1.0
tile_08_03_mask.png,1.0,1.0
tile_08_04_mask.png,1.0,1.0
tile_08_05_mask.png,0.20179948586118251,0.3358288770053476
tile_08_06_mask.png,0.4707268134506172,0.6401281450036239
tile_08_07_mask.png,0.9484860205335979,0.9735620482140822
tile_08_08_mask.png,0.9779306082893646,0.9888421810056712
tile_08_09_mask.png,0.47136392009987516,0.6407169751285995
tile_08_10_mask.png,0.9638047836305821,0.9815688317539882
tile_08_11_mask.png,0.9780693934315159,0.9889131257774333
tile_08_12_mask.png,0.973353338904505,0.9864967613401219
tile_08_13_mask.png,0.9742157183599046,0.986939481131517
tile_08_14_mask.png,0.9927109803397084,0.9963421591328568
tile_08_15_mask.png,1.0,1.0
tile_08_16_mask.png,0.9432653918890523,0.9708044982698962
tile_08_17_mask.png,0.9549422142881983,0.976951858022971
tile_08_18_mask.png,0.9653152403811878,0.9823515541394342
tile_08_19_mask.png,0.9375638777420361,0.9677759670402585
tile_08_20_mask.png,0.9677919683076719,0.983632400065121
tile_08_21_mask.png,0.9633480564421661,0.9813319174674245
tile_08_22_mask.png,0.9540459196835498,0.9764825995880935
tile_08_23_mask.png,1.0,1.0
tile_09_00_mask.png,1.0,1.0
tile_09_01_mask.png,1.0,1.0
tile_09_02_mask.png,1.0,1.0
tile_09_03_mask.png,0.0,0.0
tile_09_04_mask.png,0.5798810984240823,0.7340819495878629
tile_09_05_mask.png,0.5147884873490083,0.6796836543825682
tile_09_06_mask.png,0.4181580494132431,0.5897199534089366
tile_09_07_mask.png,0.941906388793987,0.9700842370460031
tile_09_08_mask.png,0.9834862020254272,0.9916743570196205
tile_09_09_mask.png,0.9753086419753086,0.9875
tile_09_10_mask.png,0.9854619336365168,0.9926777410751685
tile_09_11_mask.png,0.9685316374952885,0.984014296795986
tile_09_12_mask.png,0.965495108934663,0.9824446823049896
tile_09_13_mask.png,0.9767098622980752,0.9882177257542246
tile_09_14_mask.png,0.9780165810249155,0.9888861300830483
tile_09_15_mask.png,0.9572159161781215,0.9781403352240138
tile_09_16_mask.png,0.9432003894433048,0.9707700704130842
tile_09_17_mask.png,0.9760427839204425,0.9878761652963673
tile_09_18_mask.png,0.9748040915917531,0.9872413124342181
tile_09_19_mask.png,0.973232440066721,0.9864346645687754
tile_09_20_mask.png,0.9888524910771036,0.9943950046708294
tile_09_21_mask.png,0.9822498460160143,0.9910454506934833
tile_09_22_mask.png,0.9566704675028507,0.9778554778554779
tile_09_23_mask.png,1.0,1.0
tile_10_00_mask.png,1.0,1.0
tile_10_01_mask.png,0.8770921131848284,0.9345221867633144
tile_10_02_mask.png,0.17623934683197462,0.299665790481587
tile_10_03_mask.png,0.6487803807056447,0.7869821697271528
tile_10_04_mask.png,0.6085957368576944,0.756679534718342
tile_10_05_mask.png,0.5647405435298609,0.7218328250840567
tile_10_06_mask.png,0.7833949235045494,0.8785434041329444
tile_10_07_mask.png,0.9843391521197008,0.9921077766048358
tile_10_08_mask.png,0.9730111534166588,0.9863209863073482
tile_10_09_mask.png,0.9736413500336247,0.9866446606593816
tile_10_10_mask.png,0.9711595055915244,0.9853687667960586
tile_10_11_mask.png,0.9842116447088822,0.9920430084496182
tile_10_12_mask.png,0.9836248732613425,0.9917448470427099
tile_10_13_mask.png,0.9904592429650535,0.9952067558938136
tile_10_14_mask.png,0.9736172627109337,0.9866322930045579
tile_10_15_mask.png,0.9839854611712677,0.9919280966810725
tile_10_16_mask.png,0.979974134098533,0.9898857941845868
tile_10_17_mask.png,0.9774969173859432,0.9886204208885425
tile_10_18_mask.png,0.9517325362559504,0.9752694271128758
tile_10_19_mask.png,0.9712667814925796,0.9854239828027415
tile_10_20_mask.png,1.0,1.0
tile_10_21_mask.png,1.0,1.0
tile_10_22_mask.png,1.0,1.0
tile_10_23_mask.png,1.0,1.0
tile_11_00_mask.png,0.0,0.0
tile_11_01_mask.png,0.8698906160046056,0.9304187192118226
tile_11_02_mask.png,0.07427809586804192,0.13828466977728607
tile_11_03_mask.png,0.41994120760214,0.5914909791389128
tile_11_04_mask.png,0.6060729494538049,0.754726551692336
tile_11_05_mask.png,0.2551267507308347,0.40653543649241736
tile_11_06_mask.png,0.771943113200201,0.8712955934641045
tile_11_07_mask.png,0.2290582886167206,0.3727378770204966
tile_11_08_mask.png,0.87565091912918,0.9337035054856837
tile_11_09_mask.png,1.0,1.0
tile_11_10_mask.png,1.0,1.0
tile_11_11_mask.png,0.9851945597808656,0.9925420709289227
tile_11_12_mask.png,0.9793827700702684,0.9895840106110454
tile_11_13_mask.png,0.9692636251334771,0.984391945052842
tile_11_14_mask.png,0.9812634134186433,0.9905431118071135
tile_11_15_mask.png,0.983623383721852,0.9917440899252656
tile_11_16_mask.png,0.9862529290026852,0.9930788920199517
tile_11_17_mask.png,0.9838845608337273,0.9918768261599353
tile_11_18_mask.png,0.9591598599766628,0.9791542584871947
tile_11_19_mask.png,0.9601993493458849,0.9796956107207175
tile_11_20_mask.png,1.0,1.0
tile_11_21_mask.png,1.0,1.0
tile_11_22_mask.png,1.0,1.0
tile_11_23_mask.png,1.0,1.0
tile_12_00_mask.png,1.0,1.0
tile_12_01_mask.png,0.5344582124967044,0.6966083639737466
tile_12_02_mask.png,0.7531144100045665,0.8591731443273058
tile_12_03_mask.png,0.3391603859187793,0.5065269096742077
tile_12_04_mask.png,0.9386236940229631,0.968340268322177
tile_12_05_mask.png,1.0,1.0
tile_12_06_mask.png,0.5745046204234413,0.7297592054940255
tile_12_07_mask.png,0.695539974681079,0.8204347701231944
tile_12_08_mask.png,0.3704712041884817,0.5406479217603912
tile_12_09_mask.png,1.0,1.0
tile_12_10_mask.png,1.0,1.0
tile_12_11_mask.png,0.973952738990333,0.9868045163923276
tile_12_12_mask.png,0.9610164758447362,0.980120756436546
tile_12_13_mask.png,0.9829477400239551,0.9914005499833097
tile_12_14_mask.png,0.9637220040205626,0.9815259003539395
tile_12_15_mask.png,0.9798677723850652,0.9898315292082954
tile_12_16_mask.png,0.9852100840336134,0.9925499492041991
tile_12_17_mask.png,0.9821583320589284,0.990998868429174
tile_12_18_mask.png,1.0,1.0
tile_12_19_mask.png,1.0,1.0
tile_12_20_mask.png,1.0,1.0
tile_12_21_mask.png,1.0,1.0
tile_12_22_mask.png,1.0,1.0
tile_12_23_mask.png,1.0,1.0
tile_13_00_mask.png,1.0,1.0
tile_13_01_mask.png,0.8393609896387346,0.9126658599012605
tile_13_02_mask.png,0.893765924357235,0.9439032700523313
tile_13_03_mask.png,0.7561486132914704,0.8611442193087009
tile_13_04_mask.png,1.0,1.0
tile_13_05_mask.png,1.0,1.0
tile_13_06_mask.png,0.714156121429815,0.8332451315276018
tile_13_07_mask.png,0.8589711316746045,0.924136063265085
tile_13_08_mask.png,1.0,1.0
tile_13_09_mask.png,1.0,1.0
tile_13_10_mask.png,1.0,1.0
tile_13_11_mask.png,1.0,1.0
tile_13_12_mask.png,1.0,1.0
tile_13_13_mask.png,1.0,1.0
tile_13_14_mask.png,0.9417253856408303,0.9699882306786975
tile_13_15_mask.png,0.9727287825942534,0.9861758911582953
tile_13_16_mask.png,0.9453078131695473,0.971885073169299
tile_13_17_mask.png,0.9448747222907924,0.9716561292728009
tile_13_18_mask.png,1.0,1.0
tile_13_19_mask.png,1.0,1.0
tile_13_20_mask.png,1.0,1.0
tile_13_21_mask.png,1.0,1.0
tile_13_22_mask.png,1.0,1.0
tile_13_23_mask.png,1.0,1.0
tile_14_00_mask.png,1.0,1.0
tile_14_01_mask.png,0.09965397923875433,0.18124606670862178
tile_14_02_mask.png,0.18804903948257554,0.31656780693914033
tile_14_03_mask.png,0.0,0.0
tile_14_04_mask.png,1.0,1.0
tile_14_05_mask.png,1.0,1.0
tile_14_06_mask.png,0.9360279069767442,0.9669570398274098
tile_14_07_mask.png,0.9492443493379698,0.973961370887509
tile_14_08_mask.png,1.0,1.0
tile_14_09_mask.png,1.0,1.0
tile_14_10_mask.png,1.0,1.0
tile_14_11_mask.png,1.0,1.0
tile_14_12_mask.png,0.9713384658194972,0.9854608761116078
tile_14_13_mask.png,0.9355222798866268,0.9666871723547662
tile_14_14_mask.png,0.96545656089788,0.9824247252321163
tile_14_15_mask.png,0.9544115869754661,0.9766740980618704
tile_14_16_mask.png,0.9500934440718676,0.9744081207596259
tile_14_17_mask.png,0.9539612157269947,0.9764382302461023
tile_14_18_mask.png,0.9870063576036011,0.9934606941006119
tile_14_19_mask.png,1.0,1.0
tile_14_20_mask.png,1.0,1.0
tile_14_21_mask.png,1.0,1.0
tile_14_22_mask.png,1.0,1.0
tile_14_23_mask.png,1.0,1.0
tile_15_00_mask.png,0.0,0.0
tile_15_01_mask.png,0.0,0.0
tile_15_02_mask.png,0.0,0.0
tile_15_03_mask.png,0.0,0.0
tile_15_04_mask.png,1.0,1.0
tile_15_05_mask.png,1.0,1.0
tile_15_06_mask.png,1.0,1.0
tile_15_07_mask.png,1.0,1.0
tile_15_08_mask.png,1.0,1.0
tile_15_09_mask.png,1.0,1.0
tile_15_10_mask.png,1.0,1.0
tile_15_11_mask.png,1.0,1.0
tile_15_12_mask.png,0.9337530266343825,0.9657417609936892
tile_15_13_mask.png,0.9630042901941168,0.9811535257509678
tile_15_14_mask.png,0.9728005933067582,0.9862127947520277
tile_15_15_mask.png,0.9545606523955148,0.9767521424577975
tile_15_16_mask.png,0.9688639306974871,0.9841857688502208
tile_15_17_mask.png,0.9670490977207499,0.9832485613514015
tile_15_18_mask.png,0.979741161477445,0.9897669256381798
tile_15_19_mask.png,1.0,1.0
tile_15_20_mask.png,1.0,1.0
tile_15_21_mask.png,1.0,1.0
tile_15_22_mask.png,1.0,1.0
tile_15_23_mask.png,1.0,1.0
tile_16_00_mask.png,0.0,0.0
tile_16_01_mask.png,0.0,0.0
tile_16_02_mask.png,0.0,0.0
tile_16_03_mask.png,0.0,0.0
tile_16_04_mask.png,1.0,1.0
tile_16_05_mask.png,1.0,1.0
tile_16_06_mask.png,1.0,1.0
tile_16_07_mask.png,1.0,1.0
tile_16_08_mask.png,1.0,1.0
tile_16_09_mask.png,1.0,1.0
tile_16_10_mask.png,1.0,1.0
tile_16_11_mask.png,1.0,1.0
tile_16_12_mask.png,0.9497525788424136,0.9742288217988055
tile_16_13_mask.png,0.9355755685248541,0.9667156206542505
tile_16_14_mask.png,0.9542903570407595,0.976610618378911
tile_16_15_mask.png,0.9652291805354852,0.9823069900401945
tile_16_16_mask.png,0.956363148494428,0.9776949123483777
tile_16_17_mask.png,0.966025641025641,0.9827192696446039
tile_16_18_mask.png,1.0,1.0
tile_16_19_mask.png,1.0,1.0
tile_16_20_mask.png,1.0,1.0
tile_16_21_mask.png,1.0,1.0
tile_16_22_mask.png,1.0,1.0
tile_16_23_mask.png,1.0,1.0
tile_17_00_mask.png,0.0,0.0
tile_17_01_mask.png,0.0,0.0
tile_17_02_mask.png,0.0,0.0
tile_17_03_mask.png,1.0,1.0
tile_17_04_mask.png,1.0,1.0
tile_17_05_mask.png,1.0,1.0
tile_17_06_mask.png,0.0,0.0
tile_17_07_mask.png,1.0,1.0
tile_17_08_mask.png,1.0,1.0
tile_17_09_mask.png,1.0,1.0
tile_17_10_mask.png,1.0,1.0
tile_17_11_mask.png,1.0,1.0
tile_17_12_mask.png,1.0,1.0
tile_17_13_mask.png,0.9343818486528297,0.9660779740086638
tile_17_14_mask.png,0.9491557630707421,0.9739147389384845
tile_17_15_mask.png,0.9521409579745228,0.9754838185070743
tile_17_16_mask.png,1.0,1.0
tile_17_17_mask.png,1.0,1.0
tile_17_18_mask.png,1.0,1.0
tile_17_19_mask.png,1.0,1.0
tile_17_20_mask.png,1.0,1.0
tile_17_21_mask.png,0.0,0.0
tile_17_22_mask.png,1.0,1.0
tile_17_23_mask.png,1.0,1.0
tile_18_00_mask.png,0.0,0.0
tile_18_01_mask.png,0.0,0.0
tile_18_02_mask.png,0.0,0.0
tile_18_03_mask.png,1.0,1.0
tile_18_04_mask.png,1.0,1.0
tile_18_05_mask.png,1.0,1.0
tile_18_06_mask.png,1.0,1.0
tile_18_07_mask.png,1.0,1.0
tile_18_08_mask.png,1.0,1.0
tile_18_09_mask.png,1.0,1.0
tile_18_10_mask.png,0.0,0.0
tile_18_11_mask.png,1.0,1.0
tile_18_12_mask.png,1.0,1.0
tile_18_13_mask.png,1.0,1.0
tile_18_14_mask.png,1.0,1.0
tile_18_15_mask.png,1.0,1.0
tile_18_16_mask.png,1.0,1.0
tile_18_17_mask.png,1.0,1.0
tile_18_18_mask.png,1.0,1.0
tile_18_19_mask.png,1.0,1.0
tile_18_20_mask.png,1.0,1.0
tile_18_21_mask.png,1.0,1.0
tile_18_22_mask.png,0.0,0.0
tile_18_23_mask.png,1.0,1.0
tile_19_00_mask.png,0.0,0.0
tile_19_01_mask.png,0.0,0.0
tile_19_02_mask.png,1.0,1.0
tile_19_03_mask.png,1.0,1.0
tile_19_04_mask.png,1.0,1.0
tile_19_05_mask.png,1.0,1.0
tile_19_06_mask.png,1.0,1.0
tile_19_07_mask.png,1.0,1.0
tile_19_08_mask.png,1.0,1.0
tile_19_09_mask.png,1.0,1.0
tile_19_10_mask.png,1.0,1.0
tile_19_11_mask.png,1.0,1.0
tile_19_12_mask.png,1.0,1.0
tile_19_13_mask.png,1.0,1.0
tile_19_14_mask.png,1.0,1.0
tile_19_15_mask.png,1.0,1.0
tile_19_16_mask.png,1.0,1.0
tile_19_17_mask.png,1.0,1.0
tile_19_18_mask.png,1.0,1.0
tile_19_19_mask.png,1.0,1.0
tile_19_20_mask.png,1.0,1.0
tile_19_21_mask.png,1.0,1.0
tile_19_22_mask.png,1.0,1.0
tile_19_23_mask.png,0.0,0.0
TOTAL_MEAN,0.8774279869239993,0.892919048891802
